	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
4213	5	16	2	Phoebe	Cop	Umm, do you know, umm Sipowicz?	Sipowicz? No, I don't think so.	Umm, do you know, umm Sipowicz?	Sipowicz? I don't think so.	2	2	2	2
4214	3	22	1	Kate	Joey	(drunk) So you really think those newspapers are just jealous of me?	Oh, absolutely! You’re talented and you’re good looking.	So you really think those newspapers are just jealous of me?	Oh, absolutely! You’re talented and you’re good looking.	1	1	1	1
4215	10	17-18	2	Ross	Phoebe	Okay, flight 421 to Paris. I don't see it, do you see it?	No, did we miss it?	Okay, flight 421 to Paris. I don't see it, do you see it?	Did we miss it?	2	2	4	2
4216	2	22	3	Chandler	Monica	Excuse me?	It's a traditional Mexican custard dessert.	Excuse me? We’re having a birthday flan?	It's a traditional Mexican custard dessert.	1	1	1	1
4217	9	1	2	Phoebe	Ross	All right, me too. (They go into her room and see that she’s sleeping.) Should we wake her up?	No! No, come on let her sleep! She’s so exhausted.	Should we wake her up?	Come on let her sleep! She’s so exhausted.	2	2	2	2
4218	4	15	1	Janice	Chandler	Oh, my Bing-a-ling. I’ll wait for you. Do you even know how long you’re going to be gone?	Well, just until we find an energy source to replace fuel.	Do you even know how long you’re going to be gone?	Well, just until we find an energy source to replace fuel.	1	1	1	1
4219	8	12	1	Joey	Joey's Date	No-no! I’m fine. It’s just… Hey, can I ask you something? Have you ever looked at someone that you’ve known for a while and then suddenly…suddenly see them a different way?	You mean like from behind?	Have you ever looked at someone that you’ve known for a while and then suddenly…suddenly see them a different way?	You mean like from behind?	4	4	4	4
4220	5	7	1	Rachel	Monica	That's right! 'Cause that would give him the control! So now he's all ooh, coming up with this whole I've got a party thing y'know, trying to get me to hint around for an invitation. Blew up in his face, didn't it?	So-so there is no party.	Blew up in his face, didn't it?	So-so there is no party.	5	4	4	4
4221	3	19	3	The Director	Kate	Yes?	Well, I don’t understand why Adrienne’s attracted to Victor.	Yes? You have a question about the scene?	Well, I don’t understand why Adrienne’s attracted to Victor.	1	1	1	1
4222	9	15	1	Joey	Lennart	"Ah, y-y-you're sure you don't want me to do it again? I could do it with an accent, you know, Southern (He speaks in what he believes is a Southern accent) ""I could go right now, maaan!"""	(stunned, muttering) My god in heaven.	Ah, y-y-you're sure you don't want me to do it again?	My god in heaven.	4	4	4	4
4223	8	19	2	The Interviewer	Ross	(returning) So, as Joey’s friends, is there anything that you guys think our readers ought to know?	Uh no, no just-just that he is a great guy.	So, as Joey’s friends, is there anything that you guys think our readers ought to know?	Just-just that he is a great guy.	1	1	1	1
4224	5	12	1	Phoebe	Rachel	Hey, you know what might help you deal with it? Think of it this way, you and Emily are in the past and you can't be mad about the past. So are you still mad about the Louisiana Purchase?	Pheebs, I don’t think anyone's mad about that.	So are you still mad about the Louisiana Purchase?	Pheebs, I don’t think anyone's mad about that.	2	2	2	2
4225	7	8	2	Phoebe	Monica	No, there's no dog here?	Yes there is! He's black and white and shaggy and [Cut to Monica’s apartment] he's sitting next to Rachel and licking Rachel's hand.	There's no dog here?	There is! He's black and white and shaggy and he's sitting next to Rachel and licking Rachel's hand.	1	1	2	1
4226	8	14	1	Chandler	Joey	Okay. (They switch places and Chandler gets out a credit card.) So uh, Ross is kinda bummed huh?	Oh, I just…I feel terrible.	Okay. So uh, Ross is kinda bummed huh?	Oh, I just…I feel terrible.	4	4	4	4
4227	2	5	1	Phoebe	Chandler	Um, is, is there any chance that you're rounding up? You know, like from, like 20?	Hey, come on, we got the gift, the concert, and the cake.	Um, is, is there any chance that you're rounding up? You know, like from, like 20?	Hey, come on, we got the gift, the concert, and the cake.	2	4	2	2
4228	10	3	1	Chandler	Monica	Are you trying to do a British accent?	(pause) (to Phoebe) Chandler gets pedicures!	Are you trying to do a British accent?	Chandler gets pedicures!	5	5	4	5
4229	8	18	1	Rachel	Mr. Geller	This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?	Why would you serve food on such a sharp stick? (Looking a toothpick)	This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?	Why would you serve food on such a sharp stick?	5	5	5	5
4230	4	2	1	Ross	Rachel	Why? Did you write it?	(sees Chip’s phone number) Wow! Look at that, Chip Matthews called. I wonder what he wants?	Why? Did you write it?	Wow! Look at that, Chip Matthews called. I wonder what he wants?	5	5	5	5
4231	4	3	1	The Salesman	Joey	For 50 bucks, you can get one book! What will it be? A? B? C?	Oh, I-I think I’m gonna stick with the V, I wanna see how this bad boy turns out.	For 50 bucks, you can get one book! What will it be? A? B? C?	Oh, I-I think I’m gonna stick with the V, I wanna see how this bad boy turns out.	2	2	2	2
4232	9	5	3	Chandler	Phoebe	Uch, do you think, Monica is gonna be able smell it?	Are you kidding? The woman has the nose of a bloodhound � and the breasts of a Greek goddess.	Uch, do you think, Monica is gonna be able smell it?	Are you kidding? The woman has the nose of a bloodhound and the breasts of a Greek goddess.	1	1	1	1
4233	1	17	2	Ross	Mr. Geller	"Dad, dad, dad, I'm talkin' about the whole uh, baby thing. Did you uh, ever get this sort of... panicky, ""Oh my god I'm gonna be a father"" kind of a thing?"	No. Your mother really did the work. I was busy with the business. I wasn't around that much. Is that what this is about?	"Dad, dad, dad, I'm talkin' about the whole uh, baby thing. Did you uh, ever get this sort of... panicky, ""Oh my god I'm gonna be a father"" kind of a thing?"	Your mother really did the work. I was busy with the business. I wasn't around that much.	4	2	2	2
4234	10	11	3	Rachel	Phoebe	(to Phoebe) Really?	Yeah, yeah. He deserves to do the thing he loves one last time.	Really? You’re telling him to do it for us?	He deserves to do the thing he loves one last time.	1	1	1	1
4235	3	25	2	Phoebe	Phoebe Sr	(entering) Are you ah, Phoebe Abott?	Ahh, yes.	Are you ah, Phoebe Abott?	Ahh.	4	4	4	4
4236	3	1	2	Ross	Rachel	Did you talk about the night of five times? Do you tell people about the night of five times?	Uh, honey, yeah that was with Carol.	Did you talk about the night of five times?	Uh, honey, that was with Carol.	4	4	2	4
4237	8	20	1	Rachel	Mrs. Green	I don’t know, I’d leave it on the changing table? (Everyone gasps.) What?! What’d I do? What’d I do?!	You can’t leave a baby alone!	I don’t know, I’d leave it on the changing table?	You can’t leave a baby alone!	2	2	2	2
4238	4	16	2	Rachel	Joshua	They’re not true?	No, they’re-they’re all true.	They’re not true?	They’re-they’re all true.	1	1	1	1
4239	2	10	2	Chandler	Joey	Didn't you used to call it the Little Major?	Yeah, but after Denise DeMarco, I had to promote it.	Didn't you used to call it the Little Major?	But after Denise DeMarco, I had to promote it.	1	1	1	1
4240	10	3	1	Phoebe	Monica	Oh Chandler! Thank God you're alive. Monica, can I talk to you outside for a minute?	I have nothing to say to you.	Monica, can I talk to you outside for a minute?	I have nothing to say to you.	2	2	2	2
4241	1	19	2	Joey	Chandler	Uh, aren't we kind of in the middle of something here?	Yes, but these women are very hot, and they need our help! And they're very hot.	Uh, aren't we kind of in the middle of something here?	But these women are very hot, and they need our help! And they're very hot.	1	1	1	1
4242	3	25	2	Phoebe	Phoebe Sr	(goes and gets some cookies) Well, so, umm, anyway umm, I’ve been, I’ve been looking for my Father, and umm, have you heard from him, or seen him?	Oh no, I-I’m sorry, I guess we lost track of everybody after high school.	Well, so, umm, anyway umm, I’ve been, I’ve been looking for my Father, and umm, have you heard from him, or seen him?	Oh, I-I’m sorry, I guess we lost track of everybody after high school.	2	2	2	2
4243	1	15	1	Monica	Steve	Oh, thank you. Would you like a tour?	I was just being polite, but, alright.	Oh, thank you. Would you like a tour?	I was just being polite, but, alright.	1	1	1	1
4244	1	22	2	Ross	Monica	Are you not seeing him anymore?	No. You know, sometimes just things doesn't work out.	Are you not seeing him anymore?	You know, sometimes just things doesn't work out.	2	2	2	2
4245	1	14	1	Chandler	Janice	Joey's not a friend. He's...a stupid man who left us his credit card. Another drink? Some dessert? A big screen TV?	I will go for that drink.	Joey's not a friend. He's...a stupid man who left us his credit card. Another drink?	I will go for that drink.	1	1	1	1
4246	7	20	1	Joey	Phoebe	(excitedly) Can I come?! I won’t even talk! You’ll just hear the noise from my video camera.	What is this? What’s going on?	Can I come?! I won’t even talk! You’ll just hear the noise from my video camera.	What is this? What’s going on?	5	5	5	5
4247	7	3	2	Joey	Rachel	(hurrying over) Okay! Okay, you’re yelling again! See that?	No! No-no, no-no-no, very quiet, said with love, no yelling.	You’re yelling again, see that?	Very quiet, said with love, no yelling.	2	2	2	2
4248	2	7	1	Ross	Rachel	Wha... you're uh, you're, you're over me?	Ohh, ohh.	Wha... you're uh, you're, you're over me?	Ohh, ohh.	4	4	4	4
4249	7	11	1	Joey	Phoebe	Okay, can I-can I make it up to you? Huh? I’m sorry. (They hug.) How about uh, dinner tomorrow night?! I’ll pay for myself!	Okay, you wore me down.	Okay, can I-can I make it up to you?	Okay, you wore me down.	1	1	4	1
4250	4	3	1	The Salesman	Joey	(Entering before Joey can say anything) Good afternoon, are you the decision maker of the house?	Uhhhh. (He’s not sure)	Good afternoon, are you the decision maker of the house?	Uhhhh.	4	4	4	4
4251	3	24	1	Joey	Billy	(to Billy) So you’re the gynaecologist?	(to Joey) Hey, I’m trying to have a private conversation! Is that okay?!	So you’re the gynaecologist?	Hey, I’m trying to have a private conversation! Is that okay?!	5	5	5	5
4252	1	5	1	Monica	Ross	Would you let it go? It's not that big a deal.	Not that big a deal? It's amazing. Ok, you just reach in there, there's one little maneuver, and bam, a bra right out the sleeve. All right, as far as I'm concerned, there is nothing a guy can do that even comes close. Am I right?	Would you let it go? It's not that big a deal.	Not that big a deal? It's amazing. Ok, you just reach in there, there's one little maneuver, and bam, a bra right out the sleeve. All right, as far as I'm concerned, there is nothing a guy can do that even comes close. Am I right?	2	2	2	2
4253	6	10	1	Tall Guy	Joey	God! What are you, in second grade?	Hey, now you’re the one who wet his pants. (He throws another handful on him and runs out)	God! What are you, in second grade?	Hey, now you’re the one who wet his pants.	4	4	4	4
4254	2	15	1	Phoebe	Monica	OK, so what, you're just never gonna see him again?	Not never. I mean, I'm gonna see him tomorrow at my eye appointment.	OK, so what, you're just never gonna see him again?	Not never. I mean, I'm gonna see him tomorrow at my eye appointment.	1	2	2	2
4255	1	20	1	Danielle	Chandler	Listen uh, maybe we could get together later?	That sounds good. I'll call you- or you call me, whatever…	Listen uh, maybe we could get together later?	That sounds good. I'll call you- or you call me, whatever…	1	1	1	1
4256	1	23	1	Phoebe	Ross	Did I miss it, did I miss it?	She's not even here yet.	Did I miss it, did I miss it?	She's not even here yet.	2	2	2	2
4257	3	1	1	Monica	Phoebe	Do you think breaking up with him was a huge mistake?	All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....	Do you think breaking up with him was a huge mistake?	All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....	5	5	4	5
4258	2	23	2	Rachel	Phoebe	You went out with a guy in the Navy?	Yeah, I met him when I was playing guitar in Washington Square Park. Ryan threw in salt water taffy 'cause he didn't have any change.	You went out with a guy in the Navy?	I met him when I was playing guitar in Washington Square Park.	1	1	1	1
4259	5	23	1	Rachel	Ross	What are you talking about Pheebs? (Takes out her compact) I don't… (She gasps when she looks in the mirror and sees her face.) (To Ross) Oh my God, you drew on me?!	Hey, you wet my pants!	Oh my God, you drew on me?!	Hey, you wet my pants!	1	1	5	1
4260	7	17	1	Ross	Joey	Wait a minute! Were you on a poster for gonorrhea?	Have you ever slept in the same bed as a monkey?!	Wait a minute! Were you on a poster for gonorrhea?	Have you ever slept in the same bed as a monkey?!	5	5	4	5
4261	1	4	1	Pizza Guy	Monica	Wait, you're not 'G.Stephanopoulos?' Man, my dad's gonna kill me!	(leaping off of the couch and runs up) Wait! Did you say 'G.Stephanopoulos?'	Wait, you're not 'G.Stephanopoulos?' Man, my dad's gonna kill me!	Wait! Did you say 'G.Stephanopoulos?'	4	4	4	4
4262	4	13	1	Joey	Monica	(Holding a turkey leg) There’s gravy?	If you have the big apartment you have to deal with people coming over all the time. That fridge has got to be stocked, okay, that’s your department now. (She takes back the turkey leg)	There’s gravy?	If you have the big apartment you have to deal with people coming over all the time. That fridge has got to be stocked, okay, that’s your department now.	4	4	2	4
